abv,ibu,id,name,style,,brewery_id,ounces
0.045,,1207,Dam Lager,American Amber / Red Lager,,1,12
0.07,,1206,Red Clay IPA,American IPA,,1,12
0.062,,1204,Hips Don't Lie,Hefeweizen,,1,16
0.052,,1122,Ride Again Pale Ale,American Pale Ale (APA),,1,16
0.048,,700,The Farmer's Daughter,American Blonde Ale,,1,16
0.046,20,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,,1,12
0.07,75,1199,Indian Paintbrush IPA,American IPA,,1,12
0.048,16,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,,1,12
0.059,15,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,,1,12
0.058,,1193,Skilak Scottish Ale,Scottish Ale,,1,12
0.05,15,1187,Peninsula Brewers Reserve (PBR),American Blonde Ale,,1,12
0.068,,349,Sunken Island IPA,American IPA,,1,12
0.058,,348,Skilak Scottish Ale (2011),Scottish Ale,,1,12
0.05,,1180,River North White Ale,Witbier,,1,16
0.05,,1179,River North Ale,American Amber / Red Ale,,1,16
0.04,,1174,77 Fremont Select Spring Session IPA,American IPA,,1,12
0.045,,1116,Fremont Organic Pale Ale,American Pale Ale (APA),,1,12
0.08,,994,Abominable Ale,English Strong Ale,,1,12
0.065,35,901,Harvest Ale,Saison / Farmhouse Ale,,1,12
0.065,45,875,Fremont Summer Ale,American Pale Ale (APA),,1,12
0.056,30,858,Universale Pale Ale,American Pale Ale (APA),,1,12
0.065,80,857,Interurban IPA,American IPA,,1,12
0.052,10,1172,Mo's Gose,Gose,,1,16
0.055,26,1165,Colorado Native,American Amber / Red Lager,,1,12
0.055,26,431,Colorado Native (2011),American Amber / Red Lager,,1,12
0.078,,1158,La Frontera Premium IPA,American IPA,,1,12
0.047,,1157,Tejas Lager,Czech Pilsener,,1,12
0.064,,1156,Number 22 Porter,American Porter,,1,12
0.056,,1155,Big Bend Hefeweizen,Hefeweizen,,1,12
0.06,,1154,Terlingua Gold,American Blonde Ale,,1,12
0.07,70,1109,Descender IPA,American IPA,,1,12
0.06,18,1108,Sweet As Pacific Ale,American Pale Wheat Ale,,1,12
0.07,,1107,Nut Sack Imperial Brown Ale,American Brown Ale,,1,12
0.05,30,1106,Pablo Beach Pale Ale,American Pale Ale (APA),,1,12
,,1096,Tampa Pale Ale,American Pale Ale (APA),,1,12
,,1095,Orange Grove Wheat Ale,American Pale Wheat Ale,,1,12
0.05,,1087,Side Kick Kölsch,Kölsch,,1,12
0.047,42,1082,RecreationAle,American Pale Ale (APA),,1,12
0.051,,1062,Pete's ESP Lager (1998),American Pale Lager,,1,12
0.047,,1061,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,,1,12
0.049,,1060,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,,1,12
,,1056,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),,1,12
0.047,,1055,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,,1,12
0.047,,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,,1,12
0.047,,1053,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,,1,12
0.095,19,1059,The Hole in Hadrian's Wall,Scottish Ale,,1,16
0.065,26,1058,33 Select Brown Ale,American Brown Ale,,1,16
0.06,29,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,,1,16
0.05,45,602,Boji Blue Pale Ale,American Pale Ale (APA),,1,16
0.057,26,601,Winter Games Select #32 Stout,American Stout,,1,16
0.05,23,600,Boji Beach Golden Rye Ale,Rye Beer,,1,16
0.06,31,1057,South Ridge Amber Ale,American Amber / Red Ale,,1,16
0.052,23,681,Summertime Ale,Kölsch,,1,16
0.05,,1039,Underachiever,American Adjunct Lager,,1,16
0.05,,1027,Big Island Shandy,Shandy,,1,16
0.068,,1026,Preservation IPA,American IPA,,1,16
0.072,55,1021,Watership Brown Ale,American Brown Ale,,1,12
0.062,55,938,Gangway IPA,American IPA,,1,12
0.049,,715,Long Day Lager,Czech Pilsener,,1,12
0.046,17,1016,Orange Wheat,Fruit / Vegetable Beer,,1,12
0.043,14,1015,Hangar 24 Helles Lager,Munich Helles Lager,,1,12
0.07,,1003,Big Elm IPA,American IPA,,1,12
0.065,,1002,Gerry Dog Stout,American Stout,,1,12
0.06,,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,,1,12
0.056,36,1000,Good People Pale Ale,American Pale Ale (APA),,1,12
0.093,103,312,Snake Handler Double IPA,American Double / Imperial IPA,,1,12
0.06,54,311,Coffee Oatmeal Stout,Oatmeal Stout,,1,12
0.06,64,309,Good People IPA,American IPA,,1,12
0.058,36,308,Good People American Brown Ale,American Brown Ale,,1,12
0.072,45,990,Loose Cannon,American IPA,,1,12
0.06,30,989,AARGHtoberfest!,Märzen / Oktoberfest,,1,12
0.06,,988,Davy Jones Lager,Cream Ale,,1,12
0.057,,973,Face Down Brown Ale,American Brown Ale,,1,12
0.064,,827,Tempter IPA,American IPA,,1,12
0.055,,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),,1,12
0.059,75,972,Rude Parrot IPA,American IPA,,1,16
0.054,30,866,British Pale Ale (2010),English Pale Ale,,1,16
0.054,30,48,British Pale Ale,English Pale Ale,,1,16
0.084,82,47,Ballz Deep Double IPA,American Double / Imperial IPA,,1,16
0.068,75,970,Des Moines IPA,American IPA,,1,16
0.048,22,969,Capital Gold Golden Lager,German Pilsener,,1,16
0.056,21,968,Farmer John's Multi-Grain Ale,American Blonde Ale,,1,16
0.068,70,966,Topcutter India Pale Ale,American IPA,,1,12
0.044,38,965,Field 41 Pale Ale,American Pale Ale (APA),,1,12
,,963,Manhattan Gold Lager (1990),American Amber / Red Lager,,1,12
0.05,,962,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),,1,12
0.051,32,961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,,1,12
0.051,31,953,Wisco Disco,American Amber / Red Ale,,1,16
0.065,44,945,Long Hammer IPA,American IPA,,1,16
0.065,44,583,Long Hammer IPA,American IPA,,1,12
0.058,27,339,Copper Hook (2011),American Amber / Red Ale,,1,12
,,944,Dock Street Amber Beer (1992),American Amber / Red Ale,,1,12
0.07,,939,Toxic Sludge,American Black Ale,,1,16
0.06,40,692,Blue Point White IPA,American White IPA,,1,12
0.044,16,667,Blue Point Summer Ale,American Blonde Ale,,1,12
0.055,28,665,Toasted Lager,Vienna Lager,,1,12
0.055,,936,Loafin Bräu,Altbier,,1,16
0.07,80,544,Old Elephant Foot IPA,American IPA,,1,16
0.054,27,924,Deadicated Amber,American Amber / Red Ale,,1,16
,,731,Kaleidoscope Collaboration 2012,American Black Ale,,1,16
0.071,85,730,California Sunshine Rye IPA,American IPA,,1,16
0.074,12,647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,,1,16
0.045,,922,Sunsplash Golden Ale (2004),American Blonde Ale,,1,12
0.05,15,921,Northern Lights Amber Ale,American Amber / Red Ale,,1,12
0.052,17,920,Polar Pale Ale,American Pale Ale (APA),,1,12
0.048,,919,Chugach Session Ale,Cream Ale,,1,12
0.061,64,648,Fairweather IPA,American IPA,,1,12
0.07,105,918,Frankenlou's IPA,American IPA,,1,16
0.07,55,917,Becky's Black Cat Porter,American Porter,,1,16
0.072,,915,Green Head IPA,American IPA,,1,12
0.054,,914,Plum Island Belgian White,Witbier,,1,12
0.055,,913,Newburyport Pale Ale,American Pale Ale (APA),,1,12
0.066,100,881,Hop Abomination,American IPA,,1,12
0.051,17,880,Apricot Blonde,Fruit / Vegetable Beer,,1,12
0.043,12,872,Dry Dock Hefeweizen,Hefeweizen,,1,12
0.058,49,871,Dry Dock Amber Ale,American Amber / Red Ale,,1,12
,,870,THP White (2006),Witbier,,1,12
,,869,THP Amber (2006),American Amber / Red Ale,,1,12
,,868,THP Light (2006),American Blonde Ale,,1,12
,,867,THP Dark (2006),English Dark Mild Ale,,1,12
0.05,22,855,Special Amber,Vienna Lager,,1,12
0.05,22,445,Special Amber,Vienna Lager,,1,12
0.054,,826,Mystical Stout,Irish Dry Stout,,1,16
0.075,,825,Bodacious Bock,Bock,,1,16
0.05,,813,Ambitious Lager,Munich Helles Lager,,1,16
0.044,22,824,Tonganoxie Honey Wheat,American Pale Wheat Ale,,1,12
0.045,,616,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,,1,12
0.055,,96,Annie's Amber Ale,American Amber / Red Ale,,1,12
0.05,,822,Woodchuck Amber Hard Cider,Cider,,1,12
0.047,,815,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,,1,12
0.092,85,805,Gordon (2005),American Double / Imperial IPA,,1,12
0.095,98,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,,1,12
0.099,98,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,,1,12
0.08,35,787,Old Chub (2008),Scottish Ale,,1,12
0.08,35,786,Old Chub (2004),Scottish Ale,,1,12
0.08,35,785,Old Chub (2003),Scottish Ale,,1,12
0.065,65,745,Dale's Pale Ale (2008),American Pale Ale (APA),,1,12
0.065,65,744,Dale's Pale Ale (2006),American Pale Ale (APA),,1,12
0.065,65,743,Dale's Pale Ale (2004),American Pale Ale (APA),,1,12
0.065,65,742,Dale's Pale Ale (2003),American Pale Ale (APA),,1,12
0.065,65,741,Dale's Pale Ale (2002),American Pale Ale (APA),,1,12
0.052,,734,Leroy (2005),American Brown Ale,,1,12
0.087,60,733,Gordon Beer (2006),American Double / Imperial IPA,,1,12
0.04,,784,Carolina Lighthouse (2007),American Blonde Ale,,1,12
0.05,,783,Carolina Blonde (2006),American Blonde Ale,,1,12
0.035,,782,Carolina Blonde Light (2005),American Blonde Ale,,1,12
0.04,9,781,Choc Beer (2003),American Dark Wheat Ale,,1,12
0.047,,780,T-6 Red Ale (2004),American Amber / Red Ale,,1,12
0.085,,768,Full Moon Belgian White Ale,Witbier,,1,12
0.072,,625,Desert Magic IPA,American IPA,,1,12
0.042,,326,Up River Light,Light Lager,,1,12
0.085,,132,Full Moon Belgian White Ale (2007),Witbier,,1,12
0.055,,131,Dry Heat Hefeweizen (2006),Hefeweizen,,1,12
,,763,Hopluia (2004),English India Pale Ale (IPA),,1,16
0.074,83,762,Ace IPA,American IPA,,1,16
0.08,31,761,P-51 Porter,American Porter,,1,16
0.065,11,760,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,,1,16
0.065,65,759,Double Haul IPA (2009),American IPA,,1,16
0.065,65,758,Double Haul IPA (2006),American IPA,,1,16
0.055,50,87,Eddy Out Pale Ale,American Pale Ale (APA),,1,16
0.065,65,86,Double Haul IPA,American IPA,,1,16
0.065,11,85,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,,1,16
0.05,,738,Archer's Ale (2004),English Pale Ale,,1,12
0.038,,737,Chester's Beer (2005),American Pale Lager,,1,12
0.052,,735,On-On Ale (2008),American Pale Ale (APA),,1,12
0.054,,719,Sweet Georgia Brown,American Brown Ale,,1,16
0.087,,718,Rich Man's IIPA,American Double / Imperial IPA,,1,16
0.058,,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),,1,16
0.048,,716,Trigger Blonde Ale,American Blonde Ale,,1,16
0.075,29,659,Crabtree Oatmeal Stout,Oatmeal Stout,,1,16
0.077,71,556,Eclipse Black IPA,American Black Ale,,1,16
0.049,25,673,Dottie Seattle Lager,American Amber / Red Lager,,1,16
0.056,36,668,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),,1,12
0.054,,646,Nut Brown Ale,English Brown Ale,,1,12
0.046,,165,White Ale,Witbier,,1,12
0.05,32,643,Big River Pilsner,Czech Pilsener,,1,12
0.06,55,632,House Brand IPA,American IPA,,1,12
0.062,65,641,Hoppy Boy,American IPA,,1,16
0.071,60,608,Snake Dog IPA,American IPA,,1,12
0.047,28,607,Underdog Atlantic Lager,American Pale Lager,,1,12
0.001,,606,Scotty K NA,Low Alcohol Beer,,1,16
0.068,,543,Bacon Brown Ale,American Brown Ale,,1,16
0.064,,347,Golden State Ale,Belgian Pale Ale,,1,16
0.078,,346,Baltic Porter,Baltic Porter,,1,16
0.085,,25,Siamese twin,Dubbel,,1,16
0.056,27,597,This Season's Blonde,American Blonde Ale,,1,12
0.07,67,596,Independence Pass Ale,American IPA,,1,12
0.057,,594,Triangle India Pale Ale,American IPA,,1,12
0.05,,114,Triangle White Ale,Witbier,,1,12
0.08,,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,,1,12
0.051,,577,Bomb Lager (New Recipe),Munich Helles Lager,,1,12
0.045,27,513,Bomb Lager (Old Recipe),Munich Helles Lager,,1,12
0.049,29,567,Churchkey Pilsner Style Beer,American Pilsner,,1,12
0.045,20,559,Jon Boat Coastal Ale,American Blonde Ale,,1,12
0.068,55,558,I-10 IPA,American IPA,,1,12
0.053,28,553,People's Pale Ale,American Pale Ale (APA),,1,12
0.032,27,550,Rocket Girl,Kölsch,,1,12
0.053,26,429,Ninja Porter,American Porter,,1,12
0.06,69,428,Shiva IPA,American IPA,,1,12
0.045,,541,Walter's Premium Pilsener Beer,German Pilsener,,1,12
0.045,,109,Floppin' Crappie,American Pale Wheat Ale,,1,12
0.08,,538,Tour de Nez Belgian IPA (Current),Belgian IPA,,1,16
,,504,Roler Bock (Current),Maibock / Helles Bock,,1,16
0.073,85,383,Black Adder IBA (Current),American Black Ale,,1,16
0.099,,29,Very Noddy Lager (Current),Schwarzbier,,1,16
0.062,42,28,Tule Duck Red Ale (Current),American Amber / Red Ale,,1,16
0.058,35,27,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,,1,16
0.052,40,26,Black Noddy Lager (Current),Schwarzbier,,1,16
,,524,Dolores River Hefeweizen,Hefeweizen,,1,16
,,450,Dolores River ESB,Extra Special / Strong Bitter (ESB),,1,16
,,449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,,1,16
,,448,Dolores River Pale Ale,American Pale Ale (APA),,1,16
,,447,Dolores River Dry Stout,Irish Dry Stout,,1,16
,,446,Dolores River Mild,English Dark Mild Ale,,1,16
,,520,Inclined Plane Ale,American IPA,,1,12
0.065,52,516,Jockamo IPA,American IPA,,1,12
0.042,13,515,Purple Haze,Fruit / Vegetable Beer,,1,12
0.045,17,514,Abita Amber,American Amber / Red Lager,,1,12
0.042,,511,High Country Pilsner (Current),German Pilsener,,1,12
0.065,,75,Epic IPA,American IPA,,1,12
0.042,,74,Golden Trout Pilsner,German Pilsener,,1,12
0.045,,73,Real McCoy Amber Ale (Current),American Amber / Red Ale,,1,12
,,506,Great Falls Select Pale Ale,American Blonde Ale,,1,12
0.048,,181,Beltian White,Witbier,,1,12
0.05,,477,White Water Wheat,American Pale Wheat Ale,,1,12
0.052,,476,Grand Canyon American Pilsner,American Pilsner,,1,12
0.054,,143,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,,1,12
,,142,Black Iron India Pale Ale,American IPA,,1,12
0.051,,475,Yellowstone Golden Ale,Kölsch,,1,12
0.057,,474,Tumbleweed IPA,American IPA,,1,12
0.05,,473,Lewis & Clark Amber Ale,American Amber / Red Ale,,1,12
0.05,,472,Miner's Gold Hefeweizen,Hefeweizen,,1,12
0.057,,471,Back Country Scottish Ale,Scottish Ale,,1,12
0.045,18,457,Dundee Summer Wheat Beer,American Pale Wheat Ale,,1,12
0.055,52,433,Greenville Pale Ale,American Pale Ale (APA),,1,12
0.05,,419,Second Wind Pale Ale,American Pale Ale (APA),,1,12
0.05,,408,Sunny Haze,Hefeweizen,,1,12
0.06,55,413,Sky High Rye,American Pale Ale (APA),,1,12
0.062,17,390,Whitsun,American Pale Wheat Ale,,1,12
0.054,,410,River Pig Pale Ale,American Pale Ale (APA),,1,16
0.047,,409,Oaky's Oatmeal Stout,Oatmeal Stout,,1,16
0.045,15,404,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,,1,24
0.045,15,164,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,,1,12
0.052,18,399,Pyramid Hefeweizen (2011),Hefeweizen,,1,12
0.052,18,82,Haywire Hefeweizen (2010),Hefeweizen,,1,16
0.066,30,392,Rumspringa Golden Bock,Maibock / Helles Bock,,1,12
0.048,28,195,Lancaster German Style Kölsch,Kölsch,,1,12
0.053,22,382,Common Sense Kentucky Common Ale,American Brown Ale,,1,16
0.065,70,381,Upstate I.P.W.,American IPA,,1,12
0.055,,337,Boneshaker Brown Ale,English Brown Ale,,1,24
0.056,,336,Iron Mike Pale Ale,American Pale Ale (APA),,1,24
,,335,Ponderosa IPA,American IPA,,1,12
,,64,Liquid Amber Ale,American Amber / Red Ale,,1,12
0.05,,327,Wapiti Amber Ale,American Amber / Red Ale,,1,12
0.072,,324,Wyoming Pale Ale,American Pale Ale (APA),,1,16
0.05,,323,Wind River Blonde Ale,American Blonde Ale,,1,16
0.042,,212,Bear Ass Brown,American Brown Ale,,1,12
0.06,,161,Red Mountain Ale,American Amber / Red Ale,,1,12
0.068,,160,Ice Pick Ale,American IPA,,1,12
0.056,,174,Mickey Finn's Amber Ale,American Amber / Red Ale,,1,12
0.05,,129,Heiner Brau Kölsch,Kölsch,,1,12
0.055,,110,BrewFarm Select Golden Lager,American Pale Lager,,1,12
0.055,,98,Pilsner Ukiah,German Pilsener,,1,12
0.049,,52,Heinnieweisse Weissebier,Hefeweizen,,1,12
0.068,,51,Snapperhead IPA,American IPA,,1,12
0.049,,50,Moo Thunder Stout,Milk / Sweet Stout,,1,12
0.043,,49,Porkslap Pale Ale,American Pale Ale (APA),,1,12
0.049,,30,Urban Wilderness Pale Ale,English Pale Ale,,1,12
